,Country Name,total_cases,total_deaths,continent,population,Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],"Current health expenditure per capita, PPP (current international $) [SH.XPD.CHEX.PP.CD]",Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Labor force, total [SL.TLF.TOTL.IN]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]",Net migration [SM.POP.NETM],People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],Rural population (% of total population) [SP.RUR.TOTL.ZS],"School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],"Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],Domestic general government health expenditure (% of current health expenditure) [SH.XPD.GHED.CH.ZS],Domestic general government health expenditure per capita (current US$) [SH.XPD.GHED.PC.CD],"Domestic general government health expenditure per capita, PPP (current international $) [SH.XPD.GHED.PP.CD]",Domestic private health expenditure (% of current health expenditure) [SH.XPD.PVTD.CH.ZS],Domestic private health expenditure per capita (current US$) [SH.XPD.PVTD.PC.CD],"Domestic private health expenditure per capita, PPP (current international $) [SH.XPD.PVTD.PP.CD]",Population density (people per sq. km of land area) [EN.POP.DNST],Land area (sq. km) [AG.LND.TOTL.K2],Urban land area (sq. km) [AG.LND.TOTL.UR.K2],Population in largest city [EN.URB.LCTY],"Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]",Age dependency ratio (% of working-age population) [SP.POP.DPND],Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD]
0,Australia,80,3,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
1,Australia,100,3,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
2,Australia,112,3,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
3,Australia,126,3,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
4,Australia,156,3,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
5,Australia,197,3,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
6,Australia,249,3,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
7,Australia,298,5,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
8,Australia,375,5,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
9,Australia,454,5,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
10,Australia,565,6,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
11,Australia,709,6,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
12,Australia,874,7,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
13,Australia,1098,7,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
14,Australia,1709,7,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
15,Australia,1823,7,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
16,Australia,2423,8,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
17,Australia,2799,11,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
18,Australia,3166,13,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
19,Australia,3378,13,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
20,Australia,3809,14,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
21,Australia,4093,16,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
22,Australia,4557,19,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
23,Australia,4707,20,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
24,Australia,4976,21,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
25,Australia,5224,23,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
26,Australia,5548,30,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
27,Australia,5687,34,Oceania,25499881,99.7,5002.35827732,4529.88708182,5.7,82.4975609756098,13133575,95.06944,98.75365,791229,99.96993559668041,99.9911523822512,13.988,100.339,150.3115,113.1422,10.6,86.012,29.454735617512604,9.20594781637192,6.34408071637154,17.797327041626,68.9128518104553,3674.3076171875,3318.94897460938,31.0871511697769,1657.51025390625,1497.205078125,3.24912948744283,7692020.0,36745.70313,4792281,24.030352618930802,53.4850882364433,41489.4767632325,6.6495376544163705,105.58
28,Austria,99,0,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
29,Austria,102,0,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
30,Austria,131,0,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
31,Austria,182,0,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
32,Austria,246,0,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
33,Austria,361,1,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
34,Austria,504,1,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
35,Austria,655,1,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
36,Austria,860,1,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
37,Austria,1016,3,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
38,Austria,1332,3,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
39,Austria,1646,4,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
40,Austria,2196,6,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
41,Austria,2649,6,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
42,Austria,3024,8,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
43,Austria,3631,16,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
44,Austria,4486,25,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
45,Austria,5282,30,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
46,Austria,5888,34,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
47,Austria,7029,52,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
48,Austria,7697,68,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
49,Austria,8291,68,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
50,Austria,8813,86,Europe,9006400,98.4,4688.28020378,5295.1817721,8.9,81.6414634146342,4566467,95.06944,98.75365,324998,100.0,99.9729096123263,41.703,103.1132,100.4552,85.05714,11.6,58.297,21.4360478032517,10.396616905927699,7.526375353336331,15.3053984045982,72.3925411701202,3576.10131835938,4066.576171875,27.6074588298798,1363.77404785156,1550.8203125,107.20692666757799,82522.998046875,8568.158203,1900547,28.487892318885102,49.923940122136706,38747.991332317004,7.4789827761615095,101.29
